101,Microsoft Office 2003 32-Bit Only,https://msdn.hackerc.at/Office%202003/en_office_professional_enterprise_edition_2003_united_states_x86_cd_489281.iso
102,Microsoft Office 2007 32-Bit Only,https://msdn.hackerc.at/Office%202007/mu_office_professional_plus_2007_sp3_x86_dvd_803776.iso
103,Microsoft Office 2010 32-Bit,https://msdn.hackerc.at/Office%202010/en_office_professional_plus_2010_x86_515486.exe
104,Microsoft Office 2010 64-Bit,https://msdn.hackerc.at/Office%202010/en_office_professional_plus_2010_x64_515489.exe
105,Microsoft Office 2013 32-Bit,https://msdn.hackerc.at/Office%202013/en_office_professional_plus_2013_x86_dvd_1123673.iso
106,Microsoft Office 2013 64-Bit,https://msdn.hackerc.at/Office%202013/en_office_professional_plus_2013_x64_dvd_1123674.iso
107,Microsoft Office 2016 64-Bit Only,https://officecdn.microsoft.com/db/492350F6-3A01-4F97-B9C0-C7C6DDF67D60/media/en-US/ProPlusRetail.img
108,Microsoft Office 2019 64-Bit Only,https://officecdn.microsoft.com/db/492350F6-3A01-4F97-B9C0-C7C6DDF67D60/media/en-US/ProPlus2019Retail.img
